episode,step,position.0,position.1,position.2,engagement,action.0,action.1,action.2,action.3,success,stage.approach,stage.engage,stage.release,stage.transport
ep_0011,7,-0.08989577,-0.101015277,0.200863943,0,-0.0283577666,0.0292412415,-0.00441600382,0,0,0,0,0,0
ep_0011,8,-0.10232614,-0.0764013976,0.196522549,0,-0.0124303699,0.0246138796,-0.00434139371,0,0,0,0,0,0
ep_0011,9,-0.118416227,-0.0496617407,0.189351887,0,-0.0160900876,0.0267396569,-0.00717066228,0,0,0,0,0,0
ep_0011,10,-0.141443878,-0.0200354308,0.186503634,0,-0.023027651,0.0296263099,-0.00284825265,0,0,0,0,0,0
ep_0011,11,-0.160178185,-0.00732655078,0.177799731,0,-0.0187343061,0.01270888,-0.00870390236,0,0,1,0,0,0
ep_0011,12,-0.179287314,0.0343369059,0.165003911,0,-0.0191091299,0.0416634567,-0.0127958208,0,0,1,0,0,0
ep_0011,13,-0.18472001,0.0285471044,0.149736926,0,-0.00543269515,-0.00578980148,-0.0152669847,0,0,1,0,0,0
ep_0011,14,-0.181020215,0.028714044,0.133006796,0,0.00369979441,0.000166939571,-0.0167301297,0,0,1,0,0,0
ep_0011,15,-0.185036942,0.0280352682,0.115158543,0,-0.00401672721,-0.000678775832,-0.0178482533,0,0,1,0,0,0
ep_0011,16,-0.182877153,0.0263439268,0.0957995504,0,0.0021597892,-0.0016913414,-0.0193589926,0,0,1,0,0,0
ep_0011,17,-0.184850112,0.0277881585,0.0847179592,0,-0.00197295845,0.00144423172,-0.0110815912,0,0,1,0,0,0
ep_0011,18,-0.182145372,0.0224302039,0.0519101545,0,0.00270473957,-0.00535795465,-0.0328078046,0,0,1,0,0,0
ep_0012,0,0.11818485,-0.105567582,0.250465393,0,0,0,0,0,0,0,0,0,0
ep_0012,1,0.102956802,-0.0852435753,0.24077417,0,-0.015228048,0.0203240067,-0.0096912235,0,0,0,0,0,0
ep_0012,2,0.0816038549,-0.0621214919,0.239782184,0,-0.0213529468,0.0231220834,-0.000991985202,0,0,0,0,0,0
ep_0012,3,0.0548614748,-0.041008506,0.231964096,0,-0.0267423801,0.0211129859,-0.00781808794,0,0,0,0,0,0
ep_0012,4,0.0294825584,-0.0102947261,0.227445871,0,-0.0253789164,0.0307137799,-0.00451822579,0,0,0,0,0,0
ep_0012,5,0.00645733159,0.0171994511,0.21724315,0,-0.0230252258,0.0274941772,-0.0102027208,0,0,0,0,0,0
ep_0012,6,-0.020118488,0.0496230796,0.215879872,0,-0.0265758187,0.0324236304,-0.00136327744,0,0,0,0,0,0
ep_0012,7,-0.0491408072,0.0706978366,0.215354845,0,-0.0290223192,0.021074757,-0.000525027514,0,0,0,0,0,0
ep_0012,8,-0.0744816214,0.0958617479,0.210284919,0,-0.0253408141,0.0251639113,-0.00506992638,0,0,0,0,0,0
ep_0012,9,-0.103422999,0.116800755,0.197972909,0,-0.028941378,0.0209390074,-0.0123120099,0,0,0,0,0,0
ep_0012,10,-0.120141298,0.154885814,0.192333728,0,-0.0167182982,0.0380850583,-0.00563918054,0,0,0,0,0,0
ep_0012,11,-0.152845427,0.168002784,0.183690622,0,-0.0327041298,0.0131169707,-0.00864310563,0,0,1,0,0,0
ep_0012,12,-0.172883049,0.200702533,0.184610307,0,-0.0200376213,0.0326997489,0.000919684768,0,0,1,0,0,0
ep_0012,13,-0.177458555,0.204493999,0.159067631,0,-0.00457550585,0.00379146636,-0.0255426764,0,0,1,0,0,0
ep_0012,14,-0.166585237,0.198950365,0.142657682,0,0.0108733177,-0.0055436343,-0.0164099485,0,0,1,0,0,0
ep_0012,15,-0.168338344,0.193342403,0.131729752,0,-0.00175310671,-0.00560796261,-0.0109279305,0,0,1,0,0,0
ep_0012,16,-0.170230731,0.196296766,0.0982301384,0,-0.00189238787,0.00295436382,-0.0334996134,0,0,1,0,0,0
ep_0012,17,-0.182908386,0.194349647,0.0843968168,0,-0.0126776546,-0.00194711983,-0.0138333216,0,0,1,0,0,0
ep_0012,18,-0.170224309,0.204211459,0.0648251921,0,0.012684077,0.009861812,-0.0195716247,0,0,1,0,0,0
ep_0013,0,-0.12849462,-0.189949349,0.318888247,0,0,0,0,0,0,0,0,0,0
ep_0013,1,-0.101627812,-0.192026526,0.300067961,0,0.0268668085,-0.00207717717,-0.0188202858,0,0,0,0,0,0
ep_0013,2,-0.079592213,-0.195683151,0.294109285,0,0.0220355988,-0.00365662575,-0.00595867634,0,0,0,0,0,0
ep_0013,3,-0.0466538221,-0.191215843,0.286331594,0,0.032938391,0.00446730852,-0.00777769089,0,0,0,0,0,0
ep_0013,4,-0.0276452191,-0.192930311,0.278156102,0,0.0190086029,-0.001714468,-0.00817549229,0,0,0,0,0,0
ep_0013,5,0.007483311,-0.195541576,0.264194578,0,0.0351285301,-0.00261126459,-0.0139615238,0,0,0,0,0,0
ep_0013,6,0.0244210437,-0.190252453,0.24435541,0,0.0169377327,0.00528912246,-0.0198391676,0,0,0,0,0,0
ep_0013,7,0.0602917112,-0.18680352,0.237213388,0,0.0358706675,0.00344893336,-0.00714202225,0,0,0,0,0,0
ep_0013,8,0.0834252387,-0.192837641,0.224896684,0,0.0231335275,-0.00603412092,-0.0123167038,0,0,0,0,0,0
ep_0013,9,0.108699314,-0.181077704,0.212921873,0,0.0252740756,0.0117599368,-0.0119748116,0,0,0,0,0,0
ep_0013,10,0.143707827,-0.180482656,0.201781482,0,0.0350085124,0.00059504807,-0.0111403912,0,0,0,0,0,0
ep_0013,11,0.173248142,-0.182448998,0.201305598,0,0.0295403153,-0.00196634233,-0.000475883484,0,0,1,0,0,0
ep_0013,12,0.199742973,-0.178669378,0.186279356,0,0.0264948308,0.00377961993,-0.0150262415,0,0,1,0,0,0
ep_0013,13,0.195999727,-0.176301017,0.166592479,0,-0.0037432462,0.00236836076,-0.0196868777,0,0,1,0,0,0
ep_0013,14,0.193187937,-0.176488206,0.138950184,0,-0.00281178951,-0.000187188387,-0.0276422948,0,0,1,0,0,0
ep_0013,15,0.196446881,-0.179648325,0.123127252,0,0.00325894356,-0.00316011906,-0.0158229321,0,0,1,0,0,0
ep_0013,16,0.201097295,-0.174290597,0.110762402,0,0.00465041399,0.00535772741,-0.0123648494,0,0,1,0,0,0
ep_0013,17,0.201159522,-0.184160799,0.0848896801,0,6.22272491e-05,-0.00987020135,-0.0258727223,0,0,1,0,0,0
ep_0013,18,0.193469673,-0.169244379,0.073857218,0,-0.00768984854,0.01491642,-0.0110324621,0,0,1,0,0,0
ep_0014,0,0.246598378,-0.18988812,0.291793227,0,0,0,0,0,0,0,0,0,0
ep_0014,1,0.221151307,-0.169108808,0.279320836,0,-0.0254470706,0.0207793117,-0.0124723911,0,0,0,0,0,0
ep_0014,2,0.196908295,-0.131877556,0.28049159,0,-0.0242430121,0.0372312516,0.00117075443,0,0,0,0,0,0
ep_0014,3,0.174075738,-0.106169656,0.262571156,0,-0.0228325576,0.0257079005,-0.0179204345,0,0,0,0,0,0
ep_0014,4,0.154553711,-0.0710136816,0.259241641,0,-0.0195220262,0.0351559743,-0.00332951546,0,0,0,0,0,0
ep_0014,5,0.131444097,-0.0394945666,0.250018775,0,-0.0231096148,0.031519115,-0.0092228651,0,0,0,0,0,0
ep_0014,6,0.109097853,-0.0147998706,0.23626931,0,-0.0223462433,0.0246946961,-0.0137494653,0,0,0,0,0,0
ep_0014,7,0.0798029602,0.0151222711,0.236123979,0,-0.0292948931,0.0299221426,-0.000145331025,0,0,0,0,0,0
ep_0014,8,0.0628187805,0.0531524941,0.222581089,0,-0.0169841796,0.0380302221,-0.0135428905,0,0,0,0,0,0
ep_0014,9,0.0319531336,0.0756902024,0.208164155,0,-0.0308656469,0.0225377083,-0.0144169331,0,0,0,0,0,0
ep_0014,10,0.00217450457,0.108213715,0.195817336,0,-0.0297786295,0.0325235128,-0.012346819,0,0,0,0,0,0
ep_0014,11,-0.0158615299,0.144661263,0.194332927,0,-0.018036034,0.0364475474,-0.00148440897,0,0,1,0,0,0
ep_0014,12,-0.0431417041,0.175407842,0.182858825,0,-0.0272801742,0.0307465792,-0.0114741027,0,0,1,0,0,0
ep_0014,13,-0.0352704339,0.17385371,0.166414544,0,0.00787127018,-0.00155413151,-0.0164442807,0,0,1,0,0,0
ep_0014,14,-0.0350562371,0.168092147,0.139083788,0,0.000214196742,-0.00576156378,-0.0273307562,0,0,1,0,0,0
ep_0014,15,-0.0397407189,0.174412519,0.126280978,0,-0.00468448177,0.00632037222,-0.0128028095,0,0,1,0,0,0
ep_0014,16,-0.0370170847,0.175021201,0.105410516,0,0.00272363424,0.000608682632,-0.0208704621,0,0,1,0,0,0
ep_0014,17,-0.0432997756,0.174278051,0.0888468772,0,-0.00628269091,-0.000743150711,-0.016563639,0,0,1,0,0,0
ep_0014,18,-0.0346709676,0.174434841,0.0610855073,0,0.00862880796,0.000156790018,-0.0277613699,0,0,1,0,0,0
ep_0015,0,0.144101083,-0.0755395442,0.270862162,0,0,0,0,0,1,0,0,0,0
ep_0015,1,0.136793375,-0.0743473172,0.264319152,0,-0.00730770826,0.00119222701,-0.00654301047,0,1,0,0,0,0
ep_0015,2,0.142165914,-0.0686544031,0.260750711,0,0.00537253916,0.00569291413,-0.00356844068,0,1,0,0,0,0
ep_0015,3,0.121829435,-0.0768615976,0.249950007,0,-0.0203364789,-0.00820719451,-0.0108007044,0,1,0,0,0,0
ep_0015,4,0.116121523,-0.0804469809,0.243579477,0,-0.00570791215,-0.0035853833,-0.00637052953,0,1,0,0,0,0
ep_0015,5,0.109972902,-0.076600574,0.24437204,0,-0.00614862144,0.00384640694,0.000792562962,0,1,0,0,0,0
ep_0015,6,0.10450881,-0.0788009316,0.234877095,0,-0.0054640919,-0.00220035762,-0.00949494541,0,1,0,0,0,0
ep_0015,7,0.0890634134,-0.069172889,0.220040172,0,-0.0154453963,0.00962804258,-0.0148369223,0,1,0,0,0,0
ep_0015,8,0.0930682793,-0.0767054632,0.217678353,0,0.00400486588,-0.00753257424,-0.00236181915,0,1,0,0,0,0
ep_0015,9,0.0791487396,-0.0761045814,0.216523141,0,-0.0139195397,0.000600881875,-0.00115521252,0,1,0,0,0,0
ep_0015,10,0.0710142255,-0.0660938621,0.206517413,0,-0.00813451409,0.0100107193,-0.0100057274,0,1,0,0,0,0
ep_0015,11,0.064091295,-0.0750815645,0.199420512,0,-0.00692293048,-0.00898770243,-0.00709690154,0,1,1,0,0,0
ep_0015,12,0.0637275502,-0.0736480057,0.193745211,0,-0.000363744795,0.00143355876,-0.00567530096,0,1,1,0,0,0
ep_0015,13,0.0578672104,-0.0753715709,0.177725032,0,-0.00586033985,-0.00172356516,-0.0160201788,0,1,1,0,0,0
ep_0015,14,0.0560538545,-0.0672238469,0.149097696,0,-0.00181335583,0.00814772397,-0.028627336,0,1,1,0,0,0
ep_0015,15,0.0618561655,-0.0680374429,0.137501433,0,0.005802311,-0.000813595951,-0.0115962625,0,1,1,0,0,0
ep_0015,16,0.0592742749,-0.0723921657,0.123531289,0,-0.00258189067,-0.0043547228,-0.0139701441,0,1,1,0,0,0
ep_0015,17,0.0598739944,-0.069661431,0.0945836008,0,0.000599719584,0.00273073465,-0.0289476886,0,1,1,0,0,0
ep_0015,18,0.0561342239,-0.0641452596,0.080041416,0,-0.0037397705,0.00551617146,-0.0145421848,0,1,1,0,0,0
ep_0015,19,0.0558512099,-0.0752025619,0.0634754524,1,-0.000283014029,-0.0110573024,-0.0165659636,1,1,1,1,0,0
ep_0015,20,0.0571084954,-0.065560624,0.043135073,1,0.00125728548,0.00964193791,-0.0203403793,1,1,1,1,0,0
ep_0015,21,0.047184702,-0.0656898618,0.0579061285,1,-0.00992379338,-0.000129237771,0.0147710554,1,1,1,1,0,0
ep_0015,22,0.0375690684,-0.0488289557,0.0617219955,1,-0.00961563364,0.016860906,0.00381586701,1,1,1,1,0,0
ep_0015,23,0.0143602621,-0.0367676318,0.0691994727,1,-0.0232088063,0.012061324,0.00747747719,1,1,1,1,0,0
ep_0015,24,0.00511730416,-0.0276367813,0.0818974972,1,-0.00924295746,0.00913085043,0.0126980245,1,1,1,1,0,0
ep_0015,25,-0.0111557869,-0.00799780898,0.088187553,1,-0.0162730906,0.0196389724,0.00629005581,1,1,1,1,0,0
ep_0015,26,-0.0256671477,-0.00712618418,0.0927028209,1,-0.0145113608,0.000871624798,0.00451526791,1,1,1,1,0,0
ep_0015,27,-0.0384082012,0.00560746389,0.101652794,1,-0.0127410535,0.0127336476,0.00894997269,1,1,1,1,0,0
ep_0015,28,-0.0476500019,0.0181201994,0.111768991,1,-0.00924180076,0.012512736,0.0101161972,1,1,1,1,0,0
ep_0015,29,-0.0625824109,0.0297433455,0.12208429,1,-0.0149324089,0.011623146,0.010315299,1,1,1,1,0,0
ep_0015,30,-0.0798096359,0.0419384874,0.130781844,1,-0.017227225,0.012195142,0.00869755447,1,1,1,1,0,0
ep_0015,31,-0.0914185718,0.0514670871,0.138960734,1,-0.0116089359,0.00952859968,0.00817888975,1,1,1,1,0,0
ep_0015,32,-0.109656379,0.0624307506,0.148101702,1,-0.0182378069,0.0109636635,0.00914096832,1,1,1,1,0,0
ep_0015,33,-0.129950866,0.0642481893,0.159368366,1,-0.0202944875,0.00181743875,0.0112666637,1,1,1,1,0,1
ep_0015,34,-0.145507812,0.0848699659,0.160841465,1,-0.0155569464,0.0206217766,0.00147309899,1,1,1,1,0,1
ep_0015,35,-0.140789673,0.0854684561,0.149280697,1,0.00471813977,0.000598490238,-0.0115607679,1,1,1,1,0,1
ep_0015,36,-0.137776062,0.0963708982,0.126611039,1,0.00301361084,0.010902442,-0.0226696581,1,1,1,1,0,1
ep_0015,37,-0.132704124,0.085127756,0.0996637046,1,0.00507193804,-0.0112431422,-0.0269473344,1,1,1,1,0,1
ep_0015,38,-0.137182891,0.0854684636,0.0894647315,1,-0.00447876751,0.0003407076,-0.0101989731,1,1,1,1,0,1
ep_0015,39,-0.135810405,0.0853092521,0.0572580472,1,0.00137248635,-0.000159211457,-0.0322066844,1,1,1,1,0,1
ep_0015,40,-0.132252783,0.0870692879,0.0337520652,1,0.00355762243,0.00176003575,-0.023505982,1,1,1,1,0,1
ep_0015,41,-0.137196198,0.0844559073,0.0127900261,0,-0.00494341552,-0.00261338055,-0.020962039,0,1,1,1,1,1
ep_0016,0,-0.178846419,0.197360069,0.320794642,0,0,0,0,0,1,0,0,0,0
ep_0016,1,-0.160767153,0.166356981,0.303330064,0,0.018079266,-0.0310030878,-0.0174645782,0,1,0,0,0,0
ep_0016,2,-0.156313896,0.139646918,0.296553969,0,0.00445325673,-0.0267100632,-0.00677609444,0,1,0,0,0,0
ep_0016,3,-0.136298656,0.118876792,0.279311508,0,0.0200152397,-0.0207701251,-0.0172424614,0,1,0,0,0,0
ep_0016,4,-0.119293645,0.0862833187,0.278588057,0,0.0170050114,-0.0325934738,-0.000723451376,0,1,0,0,0,0
ep_0016,5,-0.0992654562,0.0671086982,0.256095737,0,0.0200281888,-0.0191746205,-0.0224923193,0,1,0,0,0,0
ep_0016,6,-0.0749183744,0.0393594839,0.238484085,0,0.0243470818,-0.0277492143,-0.0176116526,0,1,0,0,0,0
ep_0016,7,-0.0569839887,0.00860588718,0.229386777,0,0.0179343857,-0.0307535976,-0.00909730792,0,1,0,0,0,0
ep_0016,8,-0.042731449,-0.0213044751,0.216807395,0,0.0142525397,-0.0299103633,-0.0125793815,0,1,0,0,0,0
ep_0016,9,-0.0325791873,-0.0427048616,0.206545621,0,0.0101522617,-0.0214003865,-0.0102617741,0,1,0,0,0,0
ep_0016,10,-0.0141882375,-0.0687123239,0.192796484,0,0.0183909498,-0.0260074623,-0.0137491375,0,1,0,0,0,0
ep_0016,11,0.00262932293,-0.0966099128,0.18163693,0,0.0168175604,-0.0278975889,-0.0111595541,0,1,1,0,0,0
ep_0016,12,0.0191337131,-0.122315429,0.160985231,0,0.0165043902,-0.0257055163,-0.0206516981,0,1,1,0,0,0
ep_0016,13,0.021983549,-0.122895338,0.145125136,0,0.0028498359,-0.00057990849,-0.0158600956,0,1,1,0,0,0
ep_0016,14,0.0219008476,-0.128251702,0.126587257,0,-8.27014446e-05,-0.00535636395,-0.018537879,0,1,1,0,0,0
ep_0016,15,0.0246517994,-0.123805389,0.109627999,0,0.0027509518,0.00444631279,-0.0169592574,0,1,1,0,0,0
ep_0016,16,0.0238090958,-0.120545126,0.0928342864,0,-0.000842703506,0.00326026231,-0.016793713,0,1,1,0,0,0
ep_0016,17,0.0263054632,-0.12351948,0.0719280019,0,0.00249636732,-0.00297435373,-0.0209062845,0,1,1,0,0,0
ep_0016,18,0.0186396055,-0.128159121,0.0511656031,0,-0.00766585767,-0.00463964045,-0.0207623988,0,1,1,0,0,0
ep_0016,19,0.0221763719,-0.128368348,0.0383751728,1,0.00353676639,-0.000209227204,-0.0127904303,1,1,1,1,0,0
ep_0016,20,0.0187643822,-0.127320215,0.0188304186,1,-0.00341198966,0.00104813278,-0.0195447542,1,1,1,1,0,0
ep_0016,21,0.0211429466,-0.114128165,0.0330696702,1,0.00237856433,0.0131920502,0.0142392516,1,1,1,1,0,0
ep_0016,22,0.0236426964,-0.118591815,0.0324797034,1,0.00249974988,-0.00446365029,-0.000589966774,1,1,1,1,0,0
ep_0016,23,0.0144353565,-0.116198905,0.0563147292,1,-0.00920733996,0.00239291042,0.0238350257,1,1,1,1,0,0
ep_0016,24,0.0160562228,-0.108704954,0.0654570982,1,0.00162086636,0.00749395043,0.00914236903,1,1,1,1,0,0
ep_0016,25,0.0210740715,-0.111292578,0.0794915706,1,0.00501784869,-0.00258762389,0.0140344724,1,1,1,1,0,0
ep_0016,26,0.0191111006,-0.0997872651,0.0867498443,1,-0.00196297094,0.0115053132,0.00725827366,1,1,1,1,0,0
ep_0016,27,0.0266252719,-0.0993994698,0.105254993,1,0.0075141713,0.000387795269,0.0185051486,1,1,1,1,0,0
ep_0016,28,0.0219767187,-0.0890895054,0.122344613,1,-0.00464855321,0.0103099644,0.0170896202,1,1,1,1,0,0
ep_0016,29,0.0225001629,-0.098248221,0.13245526,1,0.000523444265,-0.00915871561,0.0101106465,1,1,1,1,0,0
ep_0016,30,0.0232435763,-0.0914054289,0.139434338,1,0.000743413344,0.00684279203,0.00697907805,1,1,1,1,0,0
ep_0016,31,0.021897113,-0.0924087614,0.157092392,1,-0.00134646334,-0.00100333244,0.0176580548,1,1,1,1,0,0
ep_0016,32,0.0215092134,-0.0806998163,0.165844828,1,-0.000387899578,0.011708945,0.00875243545,1,1,1,1,0,0
ep_0016,33,0.0187996421,-0.0830662698,0.176189691,1,-0.00270957127,-0.00236645341,0.0103448629,1,1,1,1,0,1
ep_0016,34,0.0208750162,-0.0733237416,0.193129316,1,0.00207537413,0.0097425282,0.0169396251,1,1,1,1,0,1
ep_0016,35,0.0271532983,-0.0777516663,0.162957147,1,0.00627828203,-0.00442792475,-0.0301721692,1,1,1,1,0,1
ep_0016,36,0.0205347296,-0.0772536695,0.148092747,1,-0.00661856867,0.000497996807,-0.0148644,1,1,1,1,0,1
ep_0016,37,0.0184168704,-0.0813632831,0.125325665,1,-0.0021178592,-0.0041096136,-0.0227670819,1,1,1,1,0,1
ep_0016,38,0.0194525123,-0.0774261951,0.106224,1,0.00103564188,0.00393708795,-0.0191016644,1,1,1,1,0,1
ep_0016,39,0.0234647729,-0.0728114024,0.086339049,1,0.00401226059,0.00461479276,-0.0198849514,1,1,1,1,0,1
ep_0016,40,0.0138866967,-0.0727597103,0.0662024245,1,-0.00957807619,5.16921282e-05,-0.0201366246,1,1,1,1,0,1
ep_0016,41,0.0226144567,-0.0753710866,0.0471990444,0,0.00872776005,-0.00261137635,-0.0190033801,0,1,1,1,1,1
ep_0017,0,0.150202155,-0.0514160022,0.404138535,0,0,0,0,0,1,0,0,0,0
ep_0017,1,0.133130223,-0.0616321228,0.380558014,0,-0.0170719326,-0.0102161206,-0.0235805213,0,1,0,0,0,0
ep_0017,2,0.124278367,-0.0610806309,0.362912625,0,-0.00885185599,0.000551491976,-0.0176453888,0,1,0,0,0,0
ep_0017,3,0.113259256,-0.0692777783,0.343022525,0,-0.0110191107,-0.0081971474,-0.0198900998,0,1,0,0,0,0
ep_0017,4,0.104331426,-0.0767460987,0.320236951,0,-0.00892782956,-0.00746832043,-0.0227855742,0,1,0,0,0,0
ep_0017,5,0.0870106518,-0.083225891,0.302050352,0,-0.0173207745,-0.0064797923,-0.018186599,0,1,0,0,0,0
ep_0017,6,0.0674537197,-0.0887204558,0.287279844,0,-0.0195569322,-0.00549456477,-0.0147705078,0,1,0,0,0,0
ep_0017,7,0.0594791435,-0.0901279896,0.272956371,0,-0.00797457621,-0.00140753388,-0.014323473,0,1,0,0,0,0
ep_0017,8,0.0477653667,-0.100012869,0.254951239,0,-0.0117137767,-0.00988487899,-0.0180051327,0,1,0,0,0,0
ep_0017,9,0.0299625788,-0.105345428,0.236766025,0,-0.0178027879,-0.00533255935,-0.0181852132,0,1,0,0,0,0
ep_0017,10,0.00379887316,-0.110823587,0.223082066,0,-0.0261637047,-0.00547815859,-0.0136839598,0,1,0,0,0,0
ep_0017,11,0.000338248792,-0.116740055,0.202756435,0,-0.00346062426,-0.0059164688,-0.0203256309,0,1,1,0,0,0
ep_0017,12,-0.0177644808,-0.131258875,0.183083832,0,-0.0181027297,-0.0145188197,-0.0196726024,0,1,1,0,0,0
ep_0017,13,-0.0159952659,-0.133841619,0.169306919,0,0.00176921487,-0.00258274376,-0.0137769133,0,1,1,0,0,0
ep_0017,14,-0.0207449459,-0.130172879,0.150562868,0,-0.00474967994,0.00366874039,-0.0187440515,0,1,1,0,0,0
ep_0017,15,-0.0149271879,-0.133973688,0.132213458,0,0.00581775792,-0.00380080938,-0.0183494091,0,1,1,0,0,0
ep_0017,16,-0.0107193552,-0.1269041,0.113927916,0,0.00420783274,0.00706958771,-0.0182855427,0,1,1,0,0,0
ep_0017,17,-0.0115994383,-0.124701865,0.0943827555,0,-0.000880083069,0.00220223516,-0.0195451602,0,1,1,0,0,0
ep_0017,18,-0.020692829,-0.129437119,0.0753922462,0,-0.00909339078,-0.00473525375,-0.0189905092,0,1,1,0,0,0
ep_0017,19,-0.0220810808,-0.123491943,0.0591039471,1,-0.00138825178,0.00594517589,-0.0162882991,1,1,1,1,0,0
ep_0017,20,-0.0197996832,-0.132296041,0.0397591963,1,0.00228139758,-0.00880409777,-0.0193447508,1,1,1,1,0,0
ep_0017,21,-0.00477799261,-0.111608781,0.05014259,1,0.0150216911,0.0206872597,0.0103833936,1,1,1,1,0,0
ep_0017,22,0.00154218543,-0.113304913,0.0625204891,1,0.00632017804,-0.00169613212,0.0123778991,1,1,1,1,0,0
ep_0017,23,0.012119038,-0.0966033787,0.0683549717,1,0.0105768526,0.0167015344,0.00583448261,1,1,1,1,0,0
ep_0017,24,0.0169047117,-0.0797543973,0.0834756717,1,0.00478567369,0.0168489814,0.0151207,1,1,1,1,0,0
ep_0017,25,0.0322052799,-0.0739022791,0.0871058702,1,0.0153005682,0.00585211813,0.00363019854,1,1,1,1,0,0
ep_0017,26,0.038601242,-0.0664695874,0.102216348,1,0.00639596209,0.00743269175,0.0151104778,1,1,1,1,0,0
ep_0017,27,0.0486309417,-0.0605921708,0.117507145,1,0.0100296997,0.00587741658,0.0152907968,1,1,1,1,0,0
ep_0017,28,0.0507828407,-0.0473357998,0.130952537,1,0.00215189904,0.013256371,0.0134453923,1,1,1,1,0,0
ep_0017,29,0.0685735196,-0.0383505225,0.141680434,1,0.0177906789,0.00898527727,0.0107278973,1,1,1,1,0,0
ep_0017,30,0.0659403503,-0.0368736498,0.157040507,1,-0.00263316929,0.00147687271,0.0153600723,1,1,1,1,0,0
ep_0017,31,0.0818560421,-0.0190473329,0.1570476,1,0.0159156919,0.0178263169,7.09295273e-06,1,1,1,1,0,0
ep_0017,32,0.0897663757,-0.0148688024,0.176419899,1,0.00791033357,0.00417853054,0.0193722993,1,1,1,1,0,0
ep_0017,33,0.0954594985,0.00381248584,0.186914325,1,0.00569312274,0.0186812878,0.0104944259,1,1,1,1,0,1
ep_0017,34,0.10742832,0.00886041578,0.197278127,1,0.0119688213,0.00504792994,0.0103638023,1,1,1,1,0,1
ep_0017,35,0.0973263681,0.0158302914,0.175873116,1,-0.0101019517,0.00696987566,-0.0214050114,1,1,1,1,0,1
ep_0017,36,0.103827536,0.0134493625,0.158662602,1,0.00650116801,-0.00238092896,-0.0172105134,1,1,1,1,0,1
ep_0017,37,0.103451878,0.0120483562,0.130649269,1,-0.000375658274,-0.00140100624,-0.0280133337,1,1,1,1,0,1
ep_0017,38,0.102016494,0.0139801335,0.109884948,1,-0.00143538415,0.00193177722,-0.0207643211,1,1,1,1,0,1
ep_0017,39,0.103543073,0.00952815451,0.0926091895,1,0.00152657926,-0.00445197895,-0.0172757581,1,1,1,1,0,1
ep_0017,40,0.100222789,0.00461129006,0.0635833889,1,-0.00332028419,-0.00491686445,-0.0290258005,1,1,1,1,0,1
ep_0017,41,0.104839094,0.0105142044,0.0441472791,0,0.00461630523,0.00590291433,-0.0194361098,0,1,1,1,1,1
ep_0018,0,0.049976863,-0.135768637,0.312470764,0,0,0,0,0,1,0,0,0,0
ep_0018,1,0.0573733039,-0.116696313,0.300114453,0,0.00739644095,0.019072324,-0.0123563111,0,1,0,0,0,0
ep_0018,2,0.053130284,-0.102805771,0.292190433,0,-0.00424301997,0.0138905421,-0.00792402029,0,1,0,0,0,0
ep_0018,3,0.0667195097,-0.0932306051,0.281352162,0,0.0135892257,0.00957516581,-0.0108382702,0,1,0,0,0,0
ep_0018,4,0.0757918954,-0.0736350343,0.27272141,0,0.00907238573,0.0195955709,-0.00863075256,0,1,0,0,0,0
ep_0018,5,0.0749869198,-0.0608953312,0.246560678,0,-0.000804975629,0.0127397031,-0.0261607319,0,1,0,0,0,0
ep_0018,6,0.0805524513,-0.0361759588,0.242590949,0,0.00556553155,0.0247193724,-0.00396972895,0,1,0,0,0,0
ep_0018,7,0.0951736867,-0.032915134,0.226751745,0,0.0146212354,0.00326082483,-0.0158392042,0,1,0,0,0,0
ep_0018,8,0.101092353,-0.00897146948,0.225628287,0,0.00591866672,0.0239436645,-0.00112345815,0,1,0,0,0,0
ep_0018,9,0.107163869,0.00788747985,0.214935631,0,0.00607151538,0.0168589503,-0.010692656,0,1,0,0,0,0
ep_0018,10,0.106304161,0.0299190879,0.19671905,0,-0.000859707594,0.022031609,-0.0182165802,0,1,0,0,0,0
ep_0018,11,0.119198173,0.0406363904,0.187296852,0,0.012894012,0.0107173026,-0.00942219794,0,1,1,0,0,0
ep_0018,12,0.127820775,0.0579736568,0.1843573,0,0.00862260163,0.0173372664,-0.00293955207,0,1,1,0,0,0
ep_0018,13,0.126460582,0.0576900542,0.159965172,0,-0.00136019289,-0.000283602625,-0.024392128,0,1,1,0,0,0
ep_0018,14,0.127213538,0.0555239283,0.14319548,0,0.000752955675,-0.00216612592,-0.0167696923,0,1,1,0,0,0
ep_0018,15,0.134602457,0.0602075234,0.118465334,0,0.00738891959,0.00468359515,-0.0247301459,0,1,1,0,0,0
ep_0018,16,0.127535716,0.0548204258,0.0973967239,0,-0.00706674159,-0.0053870976,-0.0210686103,0,1,1,0,0,0
ep_0018,17,0.127373353,0.0556689352,0.0823981315,0,-0.000162363052,0.000848509371,-0.0149985924,0,1,1,0,0,0
ep_0018,18,0.122596972,0.0624978691,0.0632980317,0,-0.00477638096,0.00682893395,-0.0191000998,0,1,1,0,0,0
ep_0018,19,0.13017036,0.058244545,0.0530128479,1,0.00757338852,-0.00425332412,-0.0102851838,1,1,1,1,0,0
ep_0018,20,0.127872646,0.0564000718,0.03294608,1,-0.00229771435,-0.00184447318,-0.0200667679,1,1,1,1,0,0
